,Age,Income,Children,Outage_sec_perweek_avg,Contacts,Yearly_equip_failure,Tenure_months,MonthlyCharge_avg,Bandwidth_GB_Year_avg,Churn_numeric,Port_modem_numeric,Tablet_numeric,MultipleLines_numeric,OnlineSecurity_numeric,OnlineBackup_numeric,DeviceProtection_numeric,TechSupport_numeric,StreamingMovies_numeric,Area_Suburban,Area_Urban,Gender_Male,Gender_Nonbinary,ContractType_One year,ContractType_Two Year,InternetServiceType_Fiber Optic,InternetServiceType_None
187,51,47726.25,1,8.174495258,5,0,1.875430489,152.502178,590.7765801,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
188,70,51721.64,1,10.05388383,2,0,5.587484456,79.978861,418.6206885,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
189,87,41531.03,0,7.045552801,2,0,7.007695148,142.482694,1181.991846,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
190,46,33504.8,0,8.957297136,1,0,1.408375942,117.439154,733.4036934,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
191,56,34197.3,8,15.74015572,2,1,11.64983735,220.132293,1719.173387,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
192,44,11518.58,4,13.41209586,3,0,2.964559883,152.455519,1205.956363,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
193,33,31065.17,0,14.89835355,2,1,10.25635754,174.961766,1261.032763,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
194,19,32097.17,0,13.62135046,1,1,3.892407013,202.443347,741.7766988,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
195,31,23424.88,1,14.95912113,2,1,3.226996711,210.12704,932.6084359,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0
196,34,35988.24,1,11.741245,0,0,15.87685513,139.979239,1708.614019,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1
197,43,35539.7,4,7.765121655,0,1,5.874064017,139.965008,1363.58603,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0
198,82,27959.34,1,7.130431693,1,0,3.756359276,137.439154,472.1057019,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
199,36,52232.97,6,8.359515606,1,0,2.905283283,102.474625,558.2340556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
200,48,18198.59,1,9.42799205,3,0,1.474810061,252.637807,815.194738,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0
201,52,16851.94,0,10.95510131,0,1,18.56165869,194.999168,2007.303617,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
202,35,16440.05,1,10.8621377,1,0,12.39088509,242.610632,2088.48083,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
203,83,44223.58,3,7.352533505,2,0,14.17192333,127.458638,1430.761492,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
204,20,33343.73,0,11.38860234,1,0,3.86023041,129.976324,822.3008694,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1
205,25,30664.56,0,9.580144161,4,0,17.72593456,240.114868,2059.200998,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
206,88,31934.04,0,10.79191234,1,0,3.043063167,174.975543,617.542543,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0
207,54,26676.4,1,9.982341124,0,0,5.827112819,169.944668,758.4775985,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
208,46,67211.95,1,6.511921085,0,1,4.648958177,162.511928,894.6733856,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1
209,75,31136.77,2,10.70500472,1,0,11.96274778,119.95684,1639.898269,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
210,66,40660.84,5,11.58410296,0,1,4.525864256,137.439154,710.7541633,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
211,51,10606.59,0,8.01651453,1,1,8.038308899,207.46728,1092.226042,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0
212,81,92447.71,3,15.12148226,0,0,1.416592892,149.974105,757.0097075,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
213,75,13612.16,0,12.63643487,0,0,19.83504645,225.178625,2301.850721,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1
214,54,13765.39,3,16.68178185,2,0,15.85002222,232.637807,2401.406545,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
215,73,53019.98,2,11.08409914,2,1,15.94935291,117.472036,1535.788894,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
216,53,42523.02,0,12.99948061,1,1,11.94550648,137.469817,1536.589816,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
217,33,52143.7,8,11.17949466,1,1,16.03360405,220.132293,2153.778421,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
218,41,19097.94,5,7.369412654,0,1,21.29342532,124.960655,2409.195918,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
219,59,11301.4,1,9.84688181,0,0,4.95598008,199.990219,1342.862457,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0
220,23,17814.0,3,18.19542503,0,0,2.73951266,159.947583,1046.054674,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
221,32,22533.05,1,13.53989069,1,1,4.973046104,245.145743,1204.479468,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
222,51,19974.4,3,5.458806701,2,0,10.28430068,255.155493,1616.908193,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
223,46,45146.99,1,12.0772854,1,1,2.581692044,134.950905,345.0099528,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
224,37,10330.1,3,6.918984305,1,0,6.945736396,159.947583,1427.088655,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
225,53,15281.28,0,14.84155042,3,0,9.999416271,139.987503,1452.334634,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
226,62,11217.96,1,12.66717474,2,0,6.035737465,179.947583,795.4957358,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0
227,57,17516.0,1,11.43786808,0,1,9.004964377,127.473844,1333.894229,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
228,80,20566.64,2,6.915228797,1,0,5.071456681,232.637807,1402.20491,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
229,43,36128.68,1,11.30215199,1,1,12.02106494,195.006206,1447.196935,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0
230,35,52129.84,1,9.513085538,1,0,5.049303717,267.642733,1662.510936,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0
231,63,25985.06,1,9.497106973,1,0,18.17247008,149.959755,1707.641161,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0
232,63,10909.79,1,12.21852573,2,0,15.31997698,220.114868,2181.752793,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
233,27,41151.14,1,8.272244827,3,0,16.0708543,157.483594,1575.683555,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
234,19,64063.23,4,10.24857935,3,0,7.873371451,127.474951,1029.489242,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
235,40,20414.07,1,6.743431946,1,1,23.62866494,139.981577,2370.184448,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
236,42,41412.1,0,12.4703522,1,0,25.8634566,255.133571,3309.919373,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0
237,40,99195.08,0,7.913676085,1,0,9.405224809,194.966286,1623.273925,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
238,72,18408.94,0,9.362849722,2,0,12.84490034,179.965581,1146.199921,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
239,61,15930.45,3,17.41324465,0,1,16.59325254,174.976769,2229.268031,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0
240,71,25611.29,0,13.43700846,0,0,20.35456039,187.609354,2512.36494,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
241,68,9428.86,4,11.95206054,0,1,12.00925702,169.937833,1297.388488,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
242,88,3810.16,1,4.550449856,2,1,2.861423443,115.002061,283.39178,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
243,64,118022.06,1,6.09060584,2,0,14.20349453,152.462354,1947.7853,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
244,63,51992.79,1,10.2863601,1,1,4.98152586,207.609354,849.1972541,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
245,53,79993.43,0,11.17709222,0,2,23.12150846,147.503078,2131.359827,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
246,41,37706.85,0,14.12145884,0,0,6.307178205,200.118516,1464.035068,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
247,63,22466.53,2,7.799780591,1,0,12.73622643,137.497825,1381.538548,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1
248,56,16608.27,4,7.122072827,0,0,12.00466914,134.980139,1248.626874,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
249,27,25146.14,2,9.329902365,0,0,2.243757398,147.442069,558.3751762,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
250,47,58882.35,2,7.509389052,0,0,1.583394702,197.494455,676.2178659,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
251,42,31809.46,4,15.06990851,2,0,14.23487852,162.529926,1641.938696,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1
252,72,27235.54,0,9.321265424,0,0,15.28108311,210.151777,1811.964373,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
253,58,70476.82,3,3.564651961,2,0,4.135827839,159.965581,1066.632555,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
254,33,49396.09,0,7.779622319,3,0,9.740709475,190.173699,1514.131966,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
255,87,35060.94,6,10.74985413,0,1,1.213704886,202.649979,1189.549671,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
256,34,66055.53,0,7.738373361,2,0,11.86252419,134.950905,1114.020282,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
257,76,91335.76,7,12.01267388,1,0,2.416685985,142.500692,1078.291303,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0
258,38,54349.75,3,14.04748759,0,1,6.73327535,114.997564,854.2977548,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
259,47,75042.1,0,3.11231175,1,1,6.549035393,232.62403,1489.077486,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
260,84,91001.1,7,8.284591121,1,0,10.57197066,242.628057,1649.312808,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
261,19,44426.28,4,6.269792565,0,0,3.379756569,202.443347,905.1959227,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
262,87,63284.16,0,9.803905459,1,1,8.959047529,124.993537,684.6318529,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
263,75,14039.21,3,8.571019738,1,0,10.23679934,174.976769,1662.533055,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0
264,37,12453.24,0,10.00344746,0,1,14.96503088,225.145743,2436.57146,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
265,52,15934.12,1,4.255224068,0,1,23.79323993,275.133571,2677.74041,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0
266,24,48314.4,0,11.2714618,1,0,11.45675389,287.642733,1779.309609,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0
267,83,5511.77,4,8.477982632,0,0,11.04076215,177.65076,1494.716409,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
268,19,10701.11,3,9.753145376,0,1,7.425503428,220.114868,1740.72604,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
269,78,10767.15,1,14.57387887,0,0,2.411712843,197.516854,704.7552669,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1
270,61,13493.63,4,13.13441554,1,1,2.009542213,194.974431,558.4710883,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0
271,38,25071.58,0,11.62771397,0,0,9.068119482,175.133074,1282.279049,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
272,79,368.5,0,6.114030983,0,1,1.926789854,147.478341,287.8189836,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
273,49,27976.63,0,12.76603868,2,1,11.77389421,134.980139,1129.529441,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1
274,41,56154.5,0,6.348897952,3,0,2.585228303,157.483594,394.0148722,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
275,75,62145.59,0,16.10939031,2,1,9.517703088,255.141716,1302.230824,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0
276,60,6517.94,1,7.151598137,0,0,9.532523799,137.439154,970.4682919,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
277,70,19090.03,1,4.575363954,0,0,23.103996,235.159141,2522.88913,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0
278,23,13194.33,0,13.42263904,0,0,5.104873611,147.460067,682.9871863,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
279,84,63963.36,2,3.559550725,1,0,6.877942744,232.637807,1537.109931,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
280,63,34447.89,1,5.971214226,3,0,21.17839683,137.439154,1961.923965,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
281,88,36315.29,2,7.287197615,3,0,1.586331702,129.948316,676.1747964,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
282,44,5009.07,0,11.30031859,3,0,3.778174405,242.632554,929.2607767,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
283,49,14202.72,1,10.26519974,0,0,11.58276897,187.609354,1849.484087,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
284,32,54779.76,8,16.28075484,0,0,11.62258922,232.652038,1998.680227,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1
285,69,36453.31,1,10.96553586,1,0,20.78013031,159.980465,1898.877878,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1
286,60,11250.71,2,10.93514898,1,1,3.940297464,159.947583,992.3501481,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
287,57,65951.35,0,2.98020454,0,0,11.38099891,137.487242,994.6354785,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
288,62,15292.25,8,17.05256354,0,1,1.473304337,245.131966,954.0290712,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0
289,26,41879.1,0,12.29165611,0,1,12.75609778,117.439154,1775.838153,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
290,85,17080.57,0,10.32744663,0,1,6.253919786,209.993134,1297.050577,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
291,82,68122.23,2,9.22949351,0,0,18.9537053,169.974105,1746.405243,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
292,40,39468.79,2,10.02758972,1,1,9.640061615,197.470195,1698.465833,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0
293,50,123763.12,0,7.259022839,1,0,5.201330266,137.516476,665.4740915,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1
294,71,84301.44,1,10.97274944,0,1,12.42120946,207.475448,1886.153328,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
295,48,42469.81,2,11.87042081,1,0,8.134438503,160.00128,958.6989908,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0
296,24,75458.79,0,9.531063533,1,0,14.86764776,147.478341,1446.203986,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
297,79,60345.9,3,8.798065013,1,0,5.548652108,127.488728,774.6125757,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
298,82,76066.77,4,15.27146446,2,1,18.35541838,139.981577,1939.811149,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
299,68,42755.27,2,7.014445177,0,1,7.62779591,220.132293,1165.564309,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
300,77,76874.25,5,10.62019312,0,0,4.439685675,214.952509,750.8768234,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
301,19,41075.64,1,10.04585562,1,1,11.16903388,139.99789,1292.3206,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1
302,80,63095.62,1,10.88047174,1,2,14.14101821,270.160419,2335.130986,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0
303,31,82131.87,4,9.975481565,1,0,3.212400569,202.443347,769.8534863,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
304,62,28502.33,2,7.248946018,1,2,16.84928353,172.47417,1729.837284,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
305,80,9450.84,4,9.53003591,1,1,3.834727471,137.468388,649.3891796,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
306,36,44977.06,1,6.592317798,3,0,6.198230305,104.962874,823.0046464,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
307,72,13583.35,0,8.124261532,3,0,4.216732972,174.969934,1107.882056,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0
308,50,42093.64,0,11.44655577,1,0,4.355064781,139.99789,683.8622599,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1
309,31,55398.87,3,10.1755818,2,0,4.030250374,144.988941,1301.49424,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0
310,22,22362.59,0,13.7362126,0,2,9.915959247,114.997564,1079.012505,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
311,50,40271.47,0,13.93422217,1,0,9.821728297,172.484753,1283.463995,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1
312,28,56178.63,0,3.405050602,2,0,9.183905417,124.97808,987.653655,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
313,63,21053.35,0,10.69284712,2,1,8.892893007,174.991856,1088.263081,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
314,73,75866.75,1,10.11985468,0,0,7.661226872,92.488023,583.0259559,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
315,72,74061.48,3,5.863179258,0,0,12.4767812,139.965008,1778.733282,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
316,23,35102.93,7,13.357551,0,0,2.462148717,192.470522,900.4043765,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0
317,49,26391.1,1,14.04061351,1,0,14.09942339,220.118516,1693.576099,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0
318,82,29982.49,1,4.586902043,0,0,7.272649386,232.622804,1143.826239,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
319,72,51154.34,1,11.03563726,1,0,3.999030359,210.156274,886.340074,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1
320,45,37583.97,1,11.32768159,1,1,3.115945151,114.972827,373.2772664,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
321,73,28654.87,1,5.307097721,1,0,13.67931764,149.977753,1245.328696,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
322,78,119968.61,1,8.993783986,3,0,14.6728104,184.985293,1564.936841,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0
323,71,11591.09,4,11.05733159,1,0,5.953547112,132.479779,1354.401018,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
324,67,70174.11,4,8.702618087,0,0,11.74635394,190.12704,1971.429689,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
325,43,8495.04,1,7.045651851,1,2,5.954024226,92.488023,623.7865683,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
326,27,17191.02,5,12.61411193,2,0,22.8577804,220.114868,3040.553763,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
327,39,24732.09,2,9.703658153,1,1,1.407866545,107.495766,864.7036995,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
328,52,27282.21,0,8.220453321,0,1,21.08265979,169.967067,2042.113893,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
329,19,40902.49,9,8.816497541,0,1,11.10356439,222.679213,1973.661316,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1
330,48,87568.16,0,11.11756812,0,0,9.734064703,200.132293,1755.645123,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
331,22,69327.78,0,13.07119875,2,1,12.21754865,262.610632,1758.735654,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0
332,69,5194.22,1,12.10865222,2,0,2.423722078,152.495236,557.0118807,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
333,31,12951.51,1,9.681031902,1,0,13.66061487,202.636202,2205.334092,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0
334,79,11179.42,9,10.49495185,0,0,8.701581043,127.478341,1451.201108,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
335,65,47288.09,0,7.535866122,0,0,4.844060027,159.983006,609.0598401,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
336,49,114398.35,4,8.713443753,2,0,6.485034974,124.960655,1221.100604,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
337,69,105646.73,6,7.191637555,1,0,1.14113241,252.62403,745.0493094,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0
338,74,42386.84,3,12.2870805,0,0,7.69213424,104.97808,1220.452161,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
339,27,38864.57,3,10.66015784,1,0,13.73012915,204.961033,1771.472597,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0
340,79,25215.22,4,7.044096971,2,0,5.690013293,245.145743,1201.484293,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
341,41,9302.3,1,12.14893118,1,0,6.68894661,95.019486,764.3017535,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
342,51,45225.74,0,12.71107869,2,0,9.475983046,169.937833,1022.415622,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
343,57,29976.15,0,9.759360165,0,0,4.893221514,207.475448,1284.442486,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
344,66,13155.79,1,2.816821044,0,1,2.656915117,114.983787,289.9240291,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
345,85,14980.5,4,9.617602049,4,0,8.381515693,232.637807,1718.600163,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
346,54,24017.57,9,13.06640293,2,1,14.53315436,225.131966,2494.633068,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0
347,79,26204.77,8,8.669204519,1,0,13.62832619,212.641455,2270.749222,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0
348,56,27978.78,3,13.97477268,3,0,1.281566108,152.495236,567.6177123,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1
349,80,46622.3,1,11.19861363,0,0,3.365552603,134.950905,380.0501404,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
350,37,34419.26,0,10.18921185,1,0,5.397827503,200.132293,1436.408211,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
351,24,8507.97,7,9.518819692,3,0,9.001231999,197.470195,1852.503069,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
352,48,64420.19,3,11.01996949,3,2,10.9750814,192.456745,1312.008382,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0
353,68,122263.81,0,14.91100172,2,0,7.825845378,162.471255,863.0820861,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
354,74,64446.9,3,11.17971961,2,0,14.12966281,222.660939,1854.793303,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1
355,37,20647.83,1,12.16826675,1,0,14.66914461,114.950905,1778.431765,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
356,54,23956.91,0,17.39213562,1,0,5.388165017,182.446995,764.2419259,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
357,84,56003.36,1,12.02476736,1,0,2.810825808,95.005709,307.018806,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1
358,68,50150.81,10,6.6769165,2,0,2.485229169,172.456745,1179.782483,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
359,39,4180.22,10,11.78679636,1,0,2.051069457,177.65076,1040.034575,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
360,85,70023.28,4,7.846521648,2,0,6.10108047,207.638588,1080.159892,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1
361,86,40728.96,1,5.670110512,2,0,4.950398978,220.118516,775.5613336,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0
362,70,69248.13,1,13.37036883,1,0,10.16660427,137.468388,1061.587971,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
363,33,65187.42,1,9.826229752,2,0,12.29558653,159.965008,1334.403775,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
364,58,26005.77,1,12.07226102,1,0,24.8868126,182.465269,2346.143947,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
365,58,10423.75,2,15.42491471,1,1,9.660361769,129.977753,1491.768656,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0
366,42,28909.96,4,8.601959705,0,0,7.663625954,112.484375,927.1279646,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
367,89,28219.28,2,8.787582345,0,0,5.25445262,127.488728,686.9354616,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
368,63,67319.27,2,6.362190982,1,2,13.59137366,162.471255,1460.513443,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
369,18,71348.1,0,9.507249087,0,1,12.3492819,154.961766,1942.250203,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
370,82,39231.99,4,12.06831191,0,1,18.37317391,194.976769,1923.549943,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
371,61,28129.21,8,5.600227586,1,0,8.498042024,192.48852,1239.802036,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0
372,36,69104.9,7,13.15969677,1,0,22.33583015,162.452604,2499.186161,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0
373,87,31282.78,1,6.18537496,1,0,1.541545443,107.48056,302.3848209,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
374,48,65229.24,0,9.089998883,1,0,12.78453216,142.482694,1865.48625,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
375,56,15110.46,8,11.21142669,1,0,2.527681829,165.018175,908.7910203,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1
376,57,66922.3,0,5.868957217,0,0,7.065506244,125.007314,790.9469893,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
377,89,1666.59,3,2.657311067,2,0,4.258552081,139.987503,956.2636975,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
